1682   1.9601494e-01
  -3.8159097e-01   3.8159097e-01   8.4188875e-01
  -4.2191623e-01   3.3646697e-01   8.4188875e-01
  -4.5693566e-01   2.8711171e-01   8.4188875e-01
  -4.8620886e-01   2.3414585e-01   8.4188875e-01
  -5.0936770e-01   1.7823547e-01   8.4188875e-01
  -5.2612094e-01   1.2008367e-01   8.4188875e-01
  -5.3625791e-01   6.0421755e-02   8.4188875e-01
  -5.3965112e-01   6.6086019e-17   8.4188875e-01
  -5.3625791e-01  -6.0421755e-02   8.4188875e-01
  -5.2612094e-01  -1.2008367e-01   8.4188875e-01
  -5.0936770e-01  -1.7823547e-01   8.4188875e-01
  -4.8620886e-01  -2.3414585e-01   8.4188875e-01
  -4.5693566e-01  -2.8711171e-01   8.4188875e-01
  -4.2191623e-01  -3.3646697e-01   8.4188875e-01
  -3.8159097e-01  -3.8159097e-01   8.4188875e-01
  -3.3646697e-01  -4.2191623e-01   8.4188875e-01
  -2.8711171e-01  -4.5693566e-01   8.4188875e-01
  -2.3414585e-01  -4.8620886e-01   8.4188875e-01
  -1.7823547e-01  -5.0936770e-01   8.4188875e-01
  -1.2008367e-01  -5.2612094e-01   8.4188875e-01
  -6.0421755e-02  -5.3625791e-01   8.4188875e-01
  -9.9129028e-17  -5.3965112e-01   8.4188875e-01
   6.0421755e-02  -5.3625791e-01   8.4188875e-01
   1.2008367e-01  -5.2612094e-01   8.4188875e-01
   1.7823547e-01  -5.0936770e-01   8.4188875e-01
   2.3414585e-01  -4.8620886e-01   8.4188875e-01
   2.8711171e-01  -4.5693566e-01   8.4188875e-01
   3.3646697e-01  -4.2191623e-01   8.4188875e-01
   3.8159097e-01  -3.8159097e-01   8.4188875e-01
   4.2191623e-01  -3.3646697e-01   8.4188875e-01
   4.5693566e-01  -2.8711171e-01   8.4188875e-01
   4.8620886e-01  -2.3414585e-01   8.4188875e-01
   5.0936770e-01  -1.7823547e-01   8.4188875e-01
   5.2612094e-01  -1.2008367e-01   8.4188875e-01
   5.3625791e-01  -6.0421755e-02   8.4188875e-01
   6.0875237e-01   0.0000000e+00   7.9336029e-01
   6.0395218e-01   7.6296903e-02   7.9336029e-01
   5.8962730e-01   1.5139056e-01   7.9336029e-01
   5.6600364e-01   2.2409669e-01   7.9336029e-01
   5.3345377e-01   2.9326869e-01   7.9336029e-01
   4.9249102e-01   3.5781567e-01   7.9336029e-01
   4.4376138e-01   4.1671968e-01   7.9336029e-01
   3.8803337e-01   4.6905176e-01   7.9336029e-01
   3.2618583e-01   5.1398663e-01   7.9336029e-01
   2.5919415e-01   5.5081562e-01   7.9336029e-01
   1.8811483e-01   5.7895791e-01   7.9336029e-01
   1.1406882e-01   5.9796969e-01   7.9336029e-01
   3.8223878e-02   6.0755114e-01   7.9336029e-01
  -3.8223878e-02   6.0755114e-01   7.9336029e-01
  -1.1406882e-01   5.9796969e-01   7.9336029e-01
  -1.8811483e-01   5.7895791e-01   7.9336029e-01
  -2.5919415e-01   5.5081562e-01   7.9336029e-01
  -3.2618583e-01   5.1398663e-01   7.9336029e-01
  -3.8803337e-01   4.6905176e-01   7.9336029e-01
  -4.4376138e-01   4.1671968e-01   7.9336029e-01
  -4.9249102e-01   3.5781567e-01   7.9336029e-01
  -5.3345377e-01   2.9326869e-01   7.9336029e-01
  -5.6600364e-01   2.2409669e-01   7.9336029e-01
  -5.8962730e-01   1.5139056e-01   7.9336029e-01
  -6.0395218e-01   7.6296903e-02   7.9336029e-01
  -6.0875237e-01  -1.9579216e-16   7.9336029e-01
  -6.0395218e-01  -7.6296903e-02   7.9336029e-01
  -5.8962730e-01  -1.5139056e-01   7.9336029e-01
  -5.6600364e-01  -2.2409669e-01   7.9336029e-01
  -5.3345377e-01  -2.9326869e-01   7.9336029e-01
  -4.9249102e-01  -3.5781567e-01   7.9336029e-01
  -4.4376138e-01  -4.1671968e-01   7.9336029e-01
  -3.8803337e-01  -4.6905176e-01   7.9336029e-01
  -3.2618583e-01  -5.1398663e-01   7.9336029e-01
  -2.5919415e-01  -5.5081562e-01   7.9336029e-01
  -1.8811483e-01  -5.7895791e-01   7.9336029e-01
  -1.1406882e-01  -5.9796969e-01   7.9336029e-01
  -3.8223878e-02  -6.0755114e-01   7.9336029e-01
   3.8223878e-02  -6.0755114e-01   7.9336029e-01
   1.1406882e-01  -5.9796969e-01   7.9336029e-01
   1.8811483e-01  -5.7895791e-01   7.9336029e-01
   2.5919415e-01  -5.5081562e-01   7.9336029e-01
   3.2618583e-01  -5.1398663e-01   7.9336029e-01
   3.8803337e-01  -4.6905176e-01   7.9336029e-01
   4.4376138e-01  -4.1671968e-01   7.9336029e-01
   4.9249102e-01  -3.5781567e-01   7.9336029e-01
   5.3345377e-01  -2.9326869e-01   7.9336029e-01
   5.6600364e-01  -2.2409669e-01   7.9336029e-01
   5.8962730e-01  -1.5139056e-01   7.9336029e-01
   6.0395218e-01  -7.6296903e-02   7.9336029e-01
   6.9666518e-01   0.0000000e+00   7.1739643e-01
   6.9017640e-01   9.4862563e-02   7.1739643e-01
   6.7083094e-01   1.8795802e-01   7.1739643e-01
   6.3898917e-01   2.7755217e-01   7.1739643e-01
   5.9524424e-01   3.6197604e-01   7.1739643e-01
   5.4041104e-01   4.3965699e-01   7.1739643e-01
   4.7551101e-01   5.0914797e-01   7.1739643e-01
   4.0175310e-01   5.6915447e-01   7.1739643e-01
   3.2051129e-01   6.1855871e-01   7.1739643e-01
   2.3329896e-01   6.5644037e-01   7.1739643e-01
   1.4174072e-01   6.8209379e-01   7.1739643e-01
   4.7542113e-02   6.9504109e-01   7.1739643e-01
  -4.7542113e-02   6.9504109e-01   7.1739643e-01
  -1.4174072e-01   6.8209379e-01   7.1739643e-01
  -2.3329896e-01   6.5644037e-01   7.1739643e-01
  -3.2051129e-01   6.1855871e-01   7.1739643e-01
  -4.0175310e-01   5.6915447e-01   7.1739643e-01
  -4.7551101e-01   5.0914797e-01   7.1739643e-01
  -5.4041104e-01   4.3965699e-01   7.1739643e-01
  -5.9524424e-01   3.6197604e-01   7.1739643e-01
  -6.3898917e-01   2.7755217e-01   7.1739643e-01
  -6.7083094e-01   1.8795802e-01   7.1739643e-01
  -6.9017640e-01   9.4862563e-02   7.1739643e-01
  -6.9666518e-01   8.5314060e-17   7.1739643e-01
  -6.9017640e-01  -9.4862563e-02   7.1739643e-01
  -6.7083094e-01  -1.8795802e-01   7.1739643e-01
  -6.3898917e-01  -2.7755217e-01   7.1739643e-01
  -5.9524424e-01  -3.6197604e-01   7.1739643e-01
  -5.4041104e-01  -4.3965699e-01   7.1739643e-01
  -4.7551101e-01  -5.0914797e-01   7.1739643e-01
  -4.0175310e-01  -5.6915447e-01   7.1739643e-01
  -3.2051129e-01  -6.1855871e-01   7.1739643e-01
  -2.3329896e-01  -6.5644037e-01   7.1739643e-01
  -1.4174072e-01  -6.8209379e-01   7.1739643e-01
  -4.7542113e-02  -6.9504109e-01   7.1739643e-01
   4.7542113e-02  -6.9504109e-01   7.1739643e-01
   1.4174072e-01  -6.8209379e-01   7.1739643e-01
   2.3329896e-01  -6.5644037e-01   7.1739643e-01
   3.2051129e-01  -6.1855871e-01   7.1739643e-01
   4.0175310e-01  -5.6915447e-01   7.1739643e-01
   4.7551101e-01  -5.0914797e-01   7.1739643e-01
   5.4041104e-01  -4.3965699e-01   7.1739643e-01
   5.9524424e-01  -3.6197604e-01   7.1739643e-01
   6.3898917e-01  -2.7755217e-01   7.1739643e-01
   6.7083094e-01  -1.8795802e-01   7.1739643e-01
   6.9017640e-01  -9.4862563e-02   7.1739643e-01
   8.0412631e-01   0.0000000e+00   5.9445848e-01
   7.9470229e-01   1.2274931e-01   5.9445848e-01
   7.6665112e-01   2.4262147e-01   5.9445848e-01
   7.2063030e-01   3.5680679e-01   5.9445848e-01
   6.5771852e-01   4.6262887e-01   5.9445848e-01
   5.7939037e-01   5.5760732e-01   5.9445848e-01
   4.8748180e-01   6.3951592e-01   5.9445848e-01
   3.8414707e-01   7.0643481e-01   5.9445848e-01
   2.7180826e-01   7.5679547e-01   5.9445848e-01
   1.5309850e-01   7.8941749e-01   5.9445848e-01
   3.0800236e-02   8.0353622e-01   5.9445848e-01
  -9.2219959e-02   7.9882075e-01   5.9445848e-01
  -2.1307860e-01   7.7538160e-01   5.9445848e-01
  -3.2894285e-01   7.3376816e-01   5.9445848e-01
  -4.3709697e-01   6.7495582e-01   5.9445848e-01
  -5.3500590e-01   6.0032309e-01   5.9445848e-01
  -6.2037475e-01   5.1161929e-01   5.9445848e-01
  -6.9120253e-01   4.1092356e-01   5.9445848e-01
  -7.4582912e-01   3.0059614e-01   5.9445848e-01
  -7.8297411e-01   1.8322300e-01   5.9445848e-01
  -8.0176684e-01   6.1555268e-02   5.9445848e-01
  -8.0176684e-01  -6.1555268e-02   5.9445848e-01
  -7.8297411e-01  -1.8322300e-01   5.9445848e-01
  -7.4582912e-01  -3.0059614e-01   5.9445848e-01
  -6.9120253e-01  -4.1092356e-01   5.9445848e-01
  -6.2037475e-01  -5.1161929e-01   5.9445848e-01
  -5.3500590e-01  -6.0032309e-01   5.9445848e-01
  -4.3709697e-01  -6.7495582e-01   5.9445848e-01
  -3.2894285e-01  -7.3376816e-01   5.9445848e-01
  -2.1307860e-01  -7.7538160e-01   5.9445848e-01
  -9.2219959e-02  -7.9882075e-01   5.9445848e-01
   3.0800236e-02  -8.0353622e-01   5.9445848e-01
   1.5309850e-01  -7.8941749e-01   5.9445848e-01
   2.7180826e-01  -7.5679547e-01   5.9445848e-01
   3.8414707e-01  -7.0643481e-01   5.9445848e-01
   4.8748180e-01  -6.3951592e-01   5.9445848e-01
   5.7939037e-01  -5.5760732e-01   5.9445848e-01
   6.5771852e-01  -4.6262887e-01   5.9445848e-01
   7.2063030e-01  -3.5680679e-01   5.9445848e-01
   7.6665112e-01  -2.4262147e-01   5.9445848e-01
   7.9470229e-01  -1.2274931e-01   5.9445848e-01
   9.1625193e-01   0.0000000e+00   4.0060254e-01
   9.0375545e-01   1.5081011e-01   4.0060254e-01
   8.6660687e-01   2.9750652e-01   4.0060254e-01
   8.0581952e-01   4.3608772e-01   4.0060254e-01
   7.2305152e-01   5.6277358e-01   4.0060254e-01
   6.2056055e-01   6.7410845e-01   4.0060254e-01
   5.0114231e-01   7.6705540e-01   4.0060254e-01
   3.6805421e-01   8.3907908e-01   4.0060254e-01
   2.2492655e-01   8.8821487e-01   4.0060254e-01
   7.5663485e-02   9.1312247e-01   4.0060254e-01
  -7.5663485e-02   9.1312247e-01   4.0060254e-01
  -2.2492655e-01   8.8821487e-01   4.0060254e-01
  -3.6805421e-01   8.3907908e-01   4.0060254e-01
  -5.0114231e-01   7.6705540e-01   4.0060254e-01
  -6.2056055e-01   6.7410845e-01   4.0060254e-01
  -7.2305152e-01   5.6277358e-01   4.0060254e-01
  -8.0581952e-01   4.3608772e-01   4.0060254e-01
  -8.6660687e-01   2.9750652e-01   4.0060254e-01
  -9.0375545e-01   1.5081011e-01   4.0060254e-01
  -9.1625193e-01   1.1220479e-16   4.0060254e-01
  -9.0375545e-01  -1.5081011e-01   4.0060254e-01
  -8.6660687e-01  -2.9750652e-01   4.0060254e-01
  -8.0581952e-01  -4.3608772e-01   4.0060254e-01
  -7.2305152e-01  -5.6277358e-01   4.0060254e-01
  -6.2056055e-01  -6.7410845e-01   4.0060254e-01
  -5.0114231e-01  -7.6705540e-01   4.0060254e-01
  -3.6805421e-01  -8.3907908e-01   4.0060254e-01
  -2.2492655e-01  -8.8821487e-01   4.0060254e-01
  -7.5663485e-02  -9.1312247e-01   4.0060254e-01
   7.5663485e-02  -9.1312247e-01   4.0060254e-01
   2.2492655e-01  -8.8821487e-01   4.0060254e-01
   3.6805421e-01  -8.3907908e-01   4.0060254e-01
   5.0114231e-01  -7.6705540e-01   4.0060254e-01
   6.2056055e-01  -6.7410845e-01   4.0060254e-01
   7.2305152e-01  -5.6277358e-01   4.0060254e-01
   8.0581952e-01  -4.3608772e-01   4.0060254e-01
   8.6660687e-01  -2.9750652e-01   4.0060254e-01
   9.0375545e-01  -1.5081011e-01   4.0060254e-01
   9.9017181e-01   0.0000000e+00   1.3985629e-01
   9.7592909e-01   1.6733985e-01   1.3985629e-01
   9.3361067e-01   3.2986563e-01   1.3985629e-01
   8.6443397e-01   4.8290179e-01   1.3985629e-01
   7.7038907e-01   6.2204573e-01   1.3985629e-01
   6.5418149e-01   7.4329456e-01   1.3985629e-01
   5.1915429e-01   8.4316015e-01   1.3985629e-01
   3.6919197e-01   9.1876956e-01   1.3985629e-01
   2.0860867e-01   9.6794764e-01   1.3985629e-01
   4.2024083e-02   9.8927963e-01   1.3985629e-01
  -1.2576946e-01   9.8215185e-01   1.3985629e-01
  -2.8994485e-01   9.4676935e-01   1.3985629e-01
  -4.4577906e-01   8.8415001e-01   1.3985629e-01
  -5.8878901e-01   7.9609530e-01   1.3985629e-01
  -7.1486057e-01   6.8513836e-01   1.3985629e-01
  -8.2036690e-01   5.5447125e-01   1.3985629e-01
  -9.0227277e-01   4.0785301e-01   1.3985629e-01
  -9.5822189e-01   2.4950157e-01   1.3985629e-01
  -9.8660471e-01   8.3972436e-02   1.3985629e-01
  -9.8660471e-01  -8.3972436e-02   1.3985629e-01
  -9.5822189e-01  -2.4950157e-01   1.3985629e-01
  -9.0227277e-01  -4.0785301e-01   1.3985629e-01
  -8.2036690e-01  -5.5447125e-01   1.3985629e-01
  -7.1486057e-01  -6.8513836e-01   1.3985629e-01
  -5.8878901e-01  -7.9609530e-01   1.3985629e-01
  -4.4577906e-01  -8.8415001e-01   1.3985629e-01
  -2.8994485e-01  -9.4676935e-01   1.3985629e-01
  -1.2576946e-01  -9.8215185e-01   1.3985629e-01
   4.2024083e-02  -9.8927963e-01   1.3985629e-01
   2.0860867e-01  -9.6794764e-01   1.3985629e-01
   3.6919197e-01  -9.1876956e-01   1.3985629e-01
   5.1915429e-01  -8.4316015e-01   1.3985629e-01
   6.5418149e-01  -7.4329456e-01   1.3985629e-01
   7.7038907e-01  -6.2204573e-01   1.3985629e-01
   8.6443397e-01  -4.8290179e-01   1.3985629e-01
   9.3361067e-01  -3.2986563e-01   1.3985629e-01
   9.7592909e-01  -1.6733985e-01   1.3985629e-01
   9.9267751e-01   0.0000000e+00  -1.2079469e-01
   9.7839875e-01   1.6776331e-01  -1.2079469e-01
   9.3597324e-01   3.3070038e-01  -1.2079469e-01
   8.6662148e-01   4.8412380e-01  -1.2079469e-01
   7.7233860e-01   6.2361986e-01  -1.2079469e-01
   6.5583694e-01   7.4517552e-01  -1.2079469e-01
   5.2046805e-01   8.4529383e-01  -1.2079469e-01
   3.7012624e-01   9.2109457e-01  -1.2079469e-01
   2.0913657e-01   9.7039710e-01  -1.2079469e-01
   4.2130428e-02   9.9178308e-01  -1.2079469e-01
  -1.2608773e-01   9.8463726e-01  -1.2079469e-01
  -2.9067858e-01   9.4916522e-01  -1.2079469e-01
  -4.4690713e-01   8.8638742e-01  -1.2079469e-01
  -5.9027898e-01   7.9810987e-01  -1.2079469e-01
  -7.1666958e-01   6.8687215e-01  -1.2079469e-01
  -8.2244290e-01   5.5587438e-01  -1.2079469e-01
  -9.0455603e-01   4.0888511e-01  -1.2079469e-01
  -9.6064673e-01   2.5013296e-01  -1.2079469e-01
  -9.8910138e-01   8.4184934e-02  -1.2079469e-01
  -9.8910138e-01  -8.4184934e-02  -1.2079469e-01
  -9.6064673e-01  -2.5013296e-01  -1.2079469e-01
  -9.0455603e-01  -4.0888511e-01  -1.2079469e-01
  -8.2244290e-01  -5.5587438e-01  -1.2079469e-01
  -7.1666958e-01  -6.8687215e-01  -1.2079469e-01
  -5.9027898e-01  -7.9810987e-01  -1.2079469e-01
  -4.4690713e-01  -8.8638742e-01  -1.2079469e-01
  -2.9067858e-01  -9.4916522e-01  -1.2079469e-01
  -1.2608773e-01  -9.8463726e-01  -1.2079469e-01
   4.2130428e-02  -9.9178308e-01  -1.2079469e-01
   2.0913657e-01  -9.7039710e-01  -1.2079469e-01
   3.7012624e-01  -9.2109457e-01  -1.2079469e-01
   5.2046805e-01  -8.4529383e-01  -1.2079469e-01
   6.5583694e-01  -7.4517552e-01  -1.2079469e-01
   7.7233860e-01  -6.2361986e-01  -1.2079469e-01
   8.6662148e-01  -4.8412380e-01  -1.2079469e-01
   9.3597324e-01  -3.3070038e-01  -1.2079469e-01
   9.7839875e-01  -1.6776331e-01  -1.2079469e-01
   9.4849732e-01   0.0000000e+00  -3.1678515e-01
   9.3556105e-01   1.5611753e-01  -3.1678515e-01
   8.9710512e-01   3.0797658e-01  -3.1678515e-01
   8.3417850e-01   4.5143483e-01  -3.1678515e-01
   7.4849766e-01   5.8257911e-01  -3.1678515e-01
   6.4239976e-01   6.9783216e-01  -3.1678515e-01
   5.1877886e-01   7.9405016e-01  -3.1678515e-01
   3.8100703e-01   8.6860855e-01  -3.1678515e-01
   2.3284233e-01   9.1947356e-01  -3.1678515e-01
   7.8326288e-02   9.4525772e-01  -3.1678515e-01
  -7.8326288e-02   9.4525772e-01  -3.1678515e-01
  -2.3284233e-01   9.1947356e-01  -3.1678515e-01
  -3.8100703e-01   8.6860855e-01  -3.1678515e-01
  -5.1877886e-01   7.9405016e-01  -3.1678515e-01
  -6.4239976e-01   6.9783216e-01  -3.1678515e-01
  -7.4849766e-01   5.8257911e-01  -3.1678515e-01
  -8.3417850e-01   4.5143483e-01  -3.1678515e-01
  -8.9710512e-01   3.0797658e-01  -3.1678515e-01
  -9.3556105e-01   1.5611753e-01  -3.1678515e-01
  -9.4849732e-01   1.1615358e-16  -3.1678515e-01
  -9.3556105e-01  -1.5611753e-01  -3.1678515e-01
  -8.9710512e-01  -3.0797658e-01  -3.1678515e-01
  -8.3417850e-01  -4.5143483e-01  -3.1678515e-01
  -7.4849766e-01  -5.8257911e-01  -3.1678515e-01
  -6.4239976e-01  -6.9783216e-01  -3.1678515e-01
  -5.1877886e-01  -7.9405016e-01  -3.1678515e-01
  -3.8100703e-01  -8.6860855e-01  -3.1678515e-01
  -2.3284233e-01  -9.1947356e-01  -3.1678515e-01
  -7.8326288e-02  -9.4525772e-01  -3.1678515e-01
   7.8326288e-02  -9.4525772e-01  -3.1678515e-01
   2.3284233e-01  -9.1947356e-01  -3.1678515e-01
   3.8100703e-01  -8.6860855e-01  -3.1678515e-01
   5.1877886e-01  -7.9405016e-01  -3.1678515e-01
   6.4239976e-01  -6.9783216e-01  -3.1678515e-01
   7.4849766e-01  -5.8257911e-01  -3.1678515e-01
   8.3417850e-01  -4.5143483e-01  -3.1678515e-01
   8.9710512e-01  -3.0797658e-01  -3.1678515e-01
   9.3556105e-01  -1.5611753e-01  -3.1678515e-01
   8.9622194e-01   0.0000000e+00  -4.4360594e-01
   8.8518796e-01   1.4020000e-01  -4.4360594e-01
   8.5235772e-01   2.7694781e-01  -4.4360594e-01
   7.9853960e-01   4.0687625e-01  -4.4360594e-01
   7.2505878e-01   5.2678604e-01  -4.4360594e-01
   6.3372461e-01   6.3372461e-01  -4.4360594e-01
   5.2678604e-01   7.2505878e-01  -4.4360594e-01
   4.0687625e-01   7.9853960e-01  -4.4360594e-01
   2.7694781e-01   8.5235772e-01  -4.4360594e-01
   1.4020000e-01   8.8518796e-01  -4.4360594e-01
   5.4875954e-17   8.9622194e-01  -4.4360594e-01
  -1.4020000e-01   8.8518796e-01  -4.4360594e-01
  -2.7694781e-01   8.5235772e-01  -4.4360594e-01
  -4.0687625e-01   7.9853960e-01  -4.4360594e-01
  -5.2678604e-01   7.2505878e-01  -4.4360594e-01
  -6.3372461e-01   6.3372461e-01  -4.4360594e-01
  -7.2505878e-01   5.2678604e-01  -4.4360594e-01
  -7.9853960e-01   4.0687625e-01  -4.4360594e-01
  -8.5235772e-01   2.7694781e-01  -4.4360594e-01
  -8.8518796e-01   1.4020000e-01  -4.4360594e-01
  -8.9622194e-01   1.0975191e-16  -4.4360594e-01
  -8.8518796e-01  -1.4020000e-01  -4.4360594e-01
  -8.5235772e-01  -2.7694781e-01  -4.4360594e-01
  -7.9853960e-01  -4.0687625e-01  -4.4360594e-01
  -7.2505878e-01  -5.2678604e-01  -4.4360594e-01
  -6.3372461e-01  -6.3372461e-01  -4.4360594e-01
  -5.2678604e-01  -7.2505878e-01  -4.4360594e-01
  -4.0687625e-01  -7.9853960e-01  -4.4360594e-01
  -2.7694781e-01  -8.5235772e-01  -4.4360594e-01
  -1.4020000e-01  -8.8518796e-01  -4.4360594e-01
  -1.6462786e-16  -8.9622194e-01  -4.4360594e-01
   1.4020000e-01  -8.8518796e-01  -4.4360594e-01
   2.7694781e-01  -8.5235772e-01  -4.4360594e-01
   4.0687625e-01  -7.9853960e-01  -4.4360594e-01
   5.2678604e-01  -7.2505878e-01  -4.4360594e-01
   6.3372461e-01  -6.3372461e-01  -4.4360594e-01
   7.2505878e-01  -5.2678604e-01  -4.4360594e-01
   7.9853960e-01  -4.0687625e-01  -4.4360594e-01
   8.5235772e-01  -2.7694781e-01  -4.4360594e-01
   8.8518796e-01  -1.4020000e-01  -4.4360594e-01
   8.5318919e-01   0.0000000e+00  -5.2160157e-01
   8.4409707e-01   1.2422534e-01  -5.2160157e-01
   8.1701448e-01   2.4580304e-01  -5.2160157e-01
   7.7251865e-01   3.6214187e-01  -5.2160157e-01
   7.1155792e-01   4.7076227e-01  -5.2160157e-01
   6.3543158e-01   5.6934920e-01  -5.2160157e-01
   5.4576211e-01   6.5580143e-01  -5.2160157e-01
   4.4446067e-01   7.2827640e-01  -5.2160157e-01
   3.3368632e-01   7.8522942e-01  -5.2160157e-01
   2.1580003e-01   8.2544663e-01  -5.2160157e-01
   9.3314333e-02   8.4807089e-01  -5.2160157e-01
  -3.1160195e-02   8.5261999e-01  -5.2160157e-01
  -1.5497060e-01   8.3899697e-01  -5.2160157e-01
  -2.7547807e-01   8.0749219e-01  -5.2160157e-01
  -3.9011421e-01   7.5877711e-01  -5.2160157e-01
  -4.9643574e-01   6.9389002e-01  -5.2160157e-01
  -5.9217660e-01   6.1421386e-01  -5.2160157e-01
  -6.7529625e-01   5.2144681e-01  -5.2160157e-01
  -7.4402313e-01   4.1756602e-01  -5.2160157e-01
  -7.9689245e-01   3.0478553e-01  -5.2160157e-01
  -8.3277739e-01   1.8550908e-01  -5.2160157e-01
  -8.5091313e-01   6.2278814e-02  -5.2160157e-01
  -8.5091313e-01  -6.2278814e-02  -5.2160157e-01
  -8.3277739e-01  -1.8550908e-01  -5.2160157e-01
  -7.9689245e-01  -3.0478553e-01  -5.2160157e-01
  -7.4402313e-01  -4.1756602e-01  -5.2160157e-01
  -6.7529625e-01  -5.2144681e-01  -5.2160157e-01
  -5.9217660e-01  -6.1421386e-01  -5.2160157e-01
  -4.9643574e-01  -6.9389002e-01  -5.2160157e-01
  -3.9011421e-01  -7.5877711e-01  -5.2160157e-01
  -2.7547807e-01  -8.0749219e-01  -5.2160157e-01
  -1.5497060e-01  -8.3899697e-01  -5.2160157e-01
  -3.1160195e-02  -8.5261999e-01  -5.2160157e-01
   9.3314333e-02  -8.4807089e-01  -5.2160157e-01
   2.1580003e-01  -8.2544663e-01  -5.2160157e-01
   3.3368632e-01  -7.8522942e-01  -5.2160157e-01
   4.4446067e-01  -7.2827640e-01  -5.2160157e-01
   5.4576211e-01  -6.5580143e-01  -5.2160157e-01
   6.3543158e-01  -5.6934920e-01  -5.2160157e-01
   7.1155792e-01  -4.7076227e-01  -5.2160157e-01
   7.7251865e-01  -3.6214187e-01  -5.2160157e-01
   8.1701448e-01  -2.4580304e-01  -5.2160157e-01
   8.4409707e-01  -1.2422534e-01  -5.2160157e-01
   8.2313789e-01   0.0000000e+00  -5.6784154e-01
   8.1579343e-01   1.0971354e-01  -5.6784154e-01
   7.9389112e-01   2.1746924e-01  -5.6784154e-01
   7.5782180e-01   3.2134420e-01  -5.6784154e-01
   7.0822914e-01   4.1948477e-01  -5.6784154e-01
   6.4599811e-01   5.1013961e-01  -5.6784154e-01
   5.7223923e-01   5.9169101e-01  -5.6784154e-01
   4.8826872e-01   6.6268366e-01  -5.6784154e-01
   3.9558505e-01   7.2185071e-01  -5.6784154e-01
   2.9584215e-01   7.6813632e-01  -5.6784154e-01
   1.9081995e-01   8.0071451e-01  -5.6784154e-01
   8.2392556e-02   8.1900394e-01  -5.6784154e-01
  -2.7505134e-02   8.2267822e-01  -5.6784154e-01
  -1.3691199e-01   8.1167178e-01  -5.6784154e-01
  -2.4387566e-01   7.8618105e-01  -5.6784154e-01
  -3.4648735e-01   7.4666090e-01  -5.6784154e-01
  -4.4291597e-01   6.9381656e-01  -5.6784154e-01
  -5.3144075e-01   6.2859106e-01  -5.6784154e-01
  -6.1048195e-01   5.5214833e-01  -5.6784154e-01
  -6.7862908e-01   4.6585250e-01  -5.6784154e-01
  -7.3466607e-01   3.7124352e-01  -5.6784154e-01
  -7.7759292e-01   2.7000969e-01  -5.6784154e-01
  -8.0664361e-01   1.6395753e-01  -5.6784154e-01
  -8.2129972e-01   5.4979547e-02  -5.6784154e-01
  -8.2129972e-01  -5.4979547e-02  -5.6784154e-01
  -8.0664361e-01  -1.6395753e-01  -5.6784154e-01
  -7.7759292e-01  -2.7000969e-01  -5.6784154e-01
  -7.3466607e-01  -3.7124352e-01  -5.6784154e-01
  -6.7862908e-01  -4.6585250e-01  -5.6784154e-01
  -6.1048195e-01  -5.5214833e-01  -5.6784154e-01
  -5.3144075e-01  -6.2859106e-01  -5.6784154e-01
  -4.4291597e-01  -6.9381656e-01  -5.6784154e-01
  -3.4648735e-01  -7.4666090e-01  -5.6784154e-01
  -2.4387566e-01  -7.8618105e-01  -5.6784154e-01
  -1.3691199e-01  -8.1167178e-01  -5.6784154e-01
  -2.7505134e-02  -8.2267822e-01  -5.6784154e-01
   8.2392556e-02  -8.1900394e-01  -5.6784154e-01
   1.9081995e-01  -8.0071451e-01  -5.6784154e-01
   2.9584215e-01  -7.6813632e-01  -5.6784154e-01
   3.9558505e-01  -7.2185071e-01  -5.6784154e-01
   4.8826872e-01  -6.6268366e-01  -5.6784154e-01
   5.7223923e-01  -5.9169101e-01  -5.6784154e-01
   6.4599811e-01  -5.1013961e-01  -5.6784154e-01
   7.0822914e-01  -4.1948477e-01  -5.6784154e-01
   7.5782180e-01  -3.2134420e-01  -5.6784154e-01
   7.9389112e-01  -2.1746924e-01  -5.6784154e-01
   8.1579343e-01  -1.0971354e-01  -5.6784154e-01
   8.0569642e-01   0.0000000e+00  -5.9232870e-01
   7.9958965e-01   9.9010655e-02  -5.9232870e-01
   7.8136192e-01   1.9652041e-01  -5.9232870e-01
   7.5128953e-01   2.9105112e-01  -5.9232870e-01
   7.0982837e-01   3.8116978e-01  -5.9232870e-01
   6.5760693e-01   4.6551031e-01  -5.9232870e-01
   5.9541684e-01   5.4279417e-01  -5.9232870e-01
   5.2420083e-01   6.1184982e-01  -5.9232870e-01
   4.4503848e-01   6.7163045e-01  -5.9232870e-01
   3.5912980e-01   7.2122986e-01  -5.9232870e-01
   2.6777707e-01   7.5989615e-01  -5.9232870e-01
   1.7236512e-01   7.8704319e-01  -5.9232870e-01
   7.4340287e-02   8.0225946e-01  -5.9232870e-01
  -2.4811468e-02   8.0531429e-01  -5.9232870e-01
  -1.2358711e-01   7.9616138e-01  -5.9232870e-01
  -2.2048929e-01   7.7493947e-01  -5.9232870e-01
  -3.1404908e-01   7.4197028e-01  -5.9232870e-01
  -4.0284821e-01   6.9775356e-01  -5.9232870e-01
  -4.8554057e-01   6.4295962e-01  -5.9232870e-01
  -5.6087263e-01   5.7841906e-01  -5.9232870e-01
  -6.2770243e-01   5.0511026e-01  -5.9232870e-01
  -6.8501690e-01   4.2414451e-01  -5.9232870e-01
