12772 0.01
4.46123e-3 6.61171e-3 240.271e-3
14.6408e-3 7.03303e-3 237.404e-3
4.86788e-3 5.14274e-3 245.524e-3
0.213145e-3 6.14759e-3 240.112e-3
-15.4766e-3 -0.614726e-3 78.8852e-3
-19.3038e-3 4.98033e-3 61.9035e-3
-54.7337e-3 -57.3727e-3 51.6059e-3
-58.7116e-3 0.876299e-3 21.8844e-3
-55.2771e-3 3.92593e-3 22.2833e-3
-50.7316e-3 3.41154e-3 32.492e-3
-56.7572e-3 2.7297e-3 22.3616e-3
-12.5654e-3 -2.46407e-3 87.2973e-3
-14.0633e-3 1.31647e-3 74.8765e-3
-50.0668e-3 -68.0534e-3 56.2111e-3
-48.1693e-3 -71.9911e-3 58.7112e-3
-54.5347e-3 -61.8089e-3 48.9724e-3
-51.777e-3 -59.7419e-3 58.246e-3
28.6138e-3 -1.00564e-3 182.991e-3
-11.7859e-3 -3.39864e-3 91.3219e-3
-10.7999e-3 0.890967e-3 78.5094e-3
-9.71041e-3 -0.205489e-3 82.5452e-3
-51.5791e-3 -53.6216e-3 62.6934e-3
-15.066e-3 2.57742e-3 70.7901e-3
21.0786e-3 7.28124e-3 232.029e-3
25.2066e-3 6.6199e-3 231.087e-3
75.2464e-3 4.09329e-3 22.3841e-3
73.8026e-3 -3.52177e-3 33.2959e-3
-18.3244e-3 2.41903e-3 228.94e-3
-9.31239e-3 4.87639e-3 235.594e-3
-5.19381e-3 5.96938e-3 235.898e-3
-25.4909e-3 -1.21539e-3 211.109e-3
-55.8377e-3 -48.7668e-3 52.7061e-3
-56.6348e-3 -67.1981e-3 39.7427e-3
-56.1532e-3 -52.4059e-3 50.8239e-3
-27.2318e-3 1.48052e-3 61.0568e-3
-58.4398e-3 1.34465e-3 25.7396e-3
-21.9612e-3 0.33695e-3 231.248e-3
19.8646e-3 6.67527e-3 236.484e-3
49.6594e-3 -10.0899e-3 68.5575e-3
17.4549e-3 3.35023e-3 78.4692e-3
55.3835e-3 -16.9008e-3 68.1081e-3
-3.77437e-3 4.41494e-3 243.768e-3
-7.13346e-3 4.44189e-3 240.435e-3
-11.1718e-3 3.50605e-3 239.177e-3
-16.018e-3 2.21716e-3 236.773e-3
18.2484e-3 5.86706e-3 240.878e-3
0.252797e-3 5.16008e-3 243.99e-3
11.4179e-3 5.78276e-3 244.266e-3
29.6272e-3 5.63832e-3 229.923e-3
-27.1719e-3 -1.8947e-3 220.032e-3
-45.9774e-3 -78.052e-3 55.9619e-3
-50.2345e-3 -61.5184e-3 62.3767e-3
-46.2887e-3 0.79103e-3 40.1347e-3
-41.6566e-3 1.65796e-3 43.8145e-3
-31.015e-3 -1.12943e-3 61.6958e-3
-49.7166e-3 -21.1855e-3 58.76e-3
6.13427e-3 1.78531e-3 84.0424e-3
58.6207e-3 -23.6506e-3 70.1158e-3
33.4134e-3 3.90901e-3 207.767e-3
24.7533e-3 6.01248e-3 235.436e-3
-34.7451e-3 -4.41703e-3 63.1023e-3
-36.62e-3 -3.82473e-3 59.2941e-3
-31.1789e-3 -7.15325e-3 74.6873e-3
-32.6025e-3 -13.3164e-3 180.933e-3
-50.4804e-3 0.398668e-3 36.4281e-3
-36.761e-3 0.456064e-3 51.4145e-3
14.5242e-3 4.41095e-3 247.487e-3
-18.7925e-3 1.62566e-3 233.363e-3
-19.4827e-3 0.078632e-3 239.362e-3
-11.4413e-3 2.00655e-3 244.456e-3
18.6375e-3 4.75907e-3 244.827e-3
9.08053e-3 4.45627e-3 249.091e-3
-23.1919e-3 -3.14432e-3 77.0062e-3
-56.5829e-3 -60.0847e-3 45.7717e-3
54.1627e-3 -18.6935e-3 168.939e-3
78.363e-3 1.46101e-3 26.2624e-3
74.5145e-3 0.912592e-3 29.7433e-3
47.1646e-3 -10.7324e-3 75.8788e-3
16.2529e-3 0.831559e-3 86.8882e-3
50.7745e-3 -14.0423e-3 73.8787e-3
35.0032e-3 4.45956e-3 224.034e-3
34.085e-3 4.42819e-3 228.623e-3
23.906e-3 4.26095e-3 243.822e-3
25.9316e-3 4.98019e-3 239.32e-3
29.7648e-3 5.01383e-3 234.181e-3
-27.1283e-3 -2.73466e-3 232.6e-3
-20.876e-3 -4.82036e-3 84.9259e-3
-53.9548e-3 -47.6638e-3 57.5734e-3
-22.93e-3 -1.61544e-3 73.3118e-3
-25.6561e-3 -1.00671e-3 224.09e-3
1.35552e-3 4.21426e-3 247.889e-3
-3.64839e-3 3.29317e-3 247.615e-3
-15.8906e-3 4.34206e-3 65.9024e-3
-50.4375e-3 -57.3052e-3 64.8766e-3
-7.18045e-3 -2.07037e-3 90.4931e-3
-6.67813e-3 2.07524e-3 77.7689e-3
75.7298e-3 -15.0307e-3 39.3918e-3
82.7963e-3 -72.1906e-3 22.307e-3
40.8871e-3 1.89534e-3 236.231e-3
-25.316e-3 -1.16237e-3 228.678e-3
35.0505e-3 3.65615e-3 232.684e-3
-14.538e-3 -2.80548e-3 182.11e-3
-16.8053e-3 -3.44528e-3 86.0253e-3
-18.5248e-3 2.23638e-3 68.4073e-3
-19.5823e-3 0.425532e-3 71.829e-3
-52.7643e-3 -50.5804e-3 60.1223e-3
-0.867087e-3 3.03365e-3 78.0974e-3
-1.5016e-3 -4.52643e-3 105.077e-3
60.7081e-3 -30.4056e-3 73.0006e-3
-59.3381e-3 -54.9212e-3 44.0971e-3
-58.1911e-3 -47.2918e-3 48.7575e-3
-55.1285e-3 -79.9427e-3 22.3133e-3
-60.5553e-3 -50.3137e-3 44.173e-3
30.5353e-3 4.11154e-3 238.195e-3
-28.8323e-3 -3.30774e-3 228.801e-3
-52.7177e-3 -31.3237e-3 238.941e-3
-35.3399e-3 -9.65868e-3 199.519e-3
-35.3016e-3 -8.20908e-3 206.839e-3
-38.5479e-3 -13.2168e-3 196.941e-3
-37.2509e-3 -13.2409e-3 192.958e-3
-40.1005e-3 -16.8899e-3 190.368e-3
-54.2143e-3 0.461075e-3 32.6922e-3
-62.5654e-3 -40.751e-3 43.7128e-3
-49.7419e-3 -2.26208e-3 40.335e-3
-55.4027e-3 -8.84241e-3 41.2094e-3
-52.0529e-3 -6.10942e-3 42.1185e-3
-53.7428e-3 -2.66776e-3 36.62e-3
-62.5992e-3 -35.1519e-3 44.1517e-3
-60.2227e-3 -14.2712e-3 40.2945e-3
-56.9866e-3 -6.09765e-3 36.816e-3
-64.4006e-3 -45.7379e-3 40.5709e-3
-65.3948e-3 -38.1438e-3 40.7375e-3
-62.4247e-3 -53.4926e-3 40.3948e-3
-60.907e-3 -46.1564e-3 44.9127e-3
-56.8405e-3 -72.5648e-3 33.7738e-3
-62.6946e-3 -57.3685e-3 38.0549e-3
-39.6308e-3 -4.13646e-3 55.5149e-3
-45.3129e-3 -1.36274e-3 44.0237e-3
-56.334e-3 -38.2664e-3 53.5402e-3
-67.1836e-3 -40.9353e-3 38.4144e-3
-66.1287e-3 -67.2679e-3 22.1376e-3
-58.2218e-3 -3.40516e-3 32.9292e-3
-59.6043e-3 -9.3898e-3 37.1917e-3
-48.3657e-3 -4.22783e-3 44.203e-3
-15.7081e-3 1.42409e-3 240.808e-3
-25.2071e-3 -2.22928e-3 236.32e-3
-19.576e-3 -1.59078e-3 245.095e-3
11.7118e-3 3.50862e-3 251.954e-3
55.1827e-3 -20.9538e-3 75.3008e-3
18.492e-3 3.50638e-3 248.768e-3
5.21517e-3 3.65468e-3 250.673e-3
-3.03558e-3 -2.30016e-3 93.983e-3
-48.1978e-3 -69.1802e-3 64.1843e-3
-6.36176e-3 -4.82228e-3 102.438e-3
-4.0399e-3 -0.178727e-3 85.8093e-3
47.2065e-3 -1.5198e-3 216.661e-3
-22.483e-3 0.656064e-3 226.289e-3
-52.3428e-3 -28.3923e-3 232.766e-3
44.3752e-3 0.362693e-3 220.238e-3
35.9645e-3 2.76954e-3 236.687e-3
-56.847e-3 -55.8998e-3 48.0159e-3
38.9773e-3 2.95112e-3 224.11e-3
-8.58337e-3 2.06013e-3 247.267e-3
12.6143e-3 0.1965e-3 89.9152e-3
13.0811e-3 -1.779e-3 97.6746e-3
-5.76092e-3 1.46652e-3 251.27e-3
-0.74104e-3 2.61379e-3 251.598e-3
6.38575e-3 2.36759e-3 254.403e-3
-53.7945e-3 -31.7826e-3 235.107e-3
32.4925e-3 2.84105e-3 241.837e-3
55.3047e-3 -6.26607e-3 220.655e-3
53.5216e-3 -5.34047e-3 217.142e-3
-46.8855e-3 -19.3693e-3 227.019e-3
-63.5009e-3 -72.4279e-3 223.455e-3
-22.984e-3 2.32636e-3 63.9614e-3
-18.4521e-3 -2.56728e-3 81.2097e-3
-22.4793e-3 0.329738e-3 68.9619e-3
-51.4913e-3 -49.941e-3 64.7088e-3
-27.0128e-3 -2.24248e-3 69.45e-3
-14.1214e-3 -1.77202e-3 83.4174e-3
-46.2042e-3 -19.326e-3 63.8348e-3
-19.456e-3 -1.22006e-3 76.1083e-3
-19.0455e-3 -4.32145e-3 183.338e-3
28.4609e-3 3.60574e-3 242.824e-3
23.6542e-3 3.10718e-3 247.833e-3
-55.0722e-3 -36.8004e-3 240.643e-3
-22.3231e-3 -6.36726e-3 181.876e-3
-55.5048e-3 -45.1372e-3 54.6061e-3
-57.5649e-3 -43.4127e-3 50.5964e-3
-58.448e-3 -38.5849e-3 49.5351e-3
-42.0708e-3 -1.20899e-3 47.5934e-3
23.9325e-3 0.422756e-3 183.407e-3
17.1706e-3 0.266233e-3 178.429e-3
16.8125e-3 1.87345e-3 183.859e-3
15.2462e-3 -2.76464e-3 101.577e-3
17.9549e-3 -0.493542e-3 90.8788e-3
11.9445e-3 1.0347e-3 180.262e-3
21.758e-3 -0.331881e-3 179.771e-3
16.0637e-3 2.05233e-3 82.7715e-3
12.3121e-3 1.28706e-3 86.0589e-3
17.3174e-3 2.34188e-3 252.899e-3
24.0965e-3 1.81131e-3 251.668e-3
-50.5938e-3 -26.9729e-3 237.564e-3
-22.8759e-3 -2.06858e-3 241.2e-3
-18.8876e-3 -3.01182e-3 250.065e-3
-15.3987e-3 -1.15853e-3 249.272e-3
59.4608e-3 -89.8632e-3 37.7536e-3
39.3842e-3 2.63844e-3 228.349e-3
43.7209e-3 0.864261e-3 228.288e-3
42.7331e-3 1.35005e-3 224.167e-3
-11.1879e-3 -0.08963e-3 250.841e-3
-3.47894e-3 0.622733e-3 255.207e-3
-8.54085e-3 -0.707154e-3 254.836e-3
12.0693e-3 2.06912e-3 255.729e-3
-52.5267e-3 -46.718e-3 62.271e-3
-49.4094e-3 -60.0072e-3 67.86e-3
-5.31217e-3 0.91542e-3 81.6569e-3
0.465022e-3 -1.22284e-3 91.6971e-3
1.05083e-3 -0.00119e-3 87.8357e-3
-49.9763e-3 -54.7908e-3 68.7545e-3
60.8709e-3 -33.556e-3 76.5043e-3
28.6849e-3 2.50104e-3 246.798e-3
-52.7412e-3 -33.587e-3 243.615e-3
52.7447e-3 -17.4305e-3 75.5153e-3
5.10896e-3 0.501137e-3 87.8623e-3
57.6478e-3 -26.6996e-3 77.6836e-3
2.17304e-3 2.10362e-3 254.374e-3
-50.4293e-3 -49.4069e-3 68.8706e-3
20.848e-3 0.171901e-3 86.5901e-3
64.0781e-3 -13.4986e-3 228.491e-3
36.8402e-3 1.80352e-3 240.65e-3
58.9893e-3 -8.8283e-3 227.655e-3
-57.7054e-3 -53.6159e-3 250.23e-3
78.5691e-3 -2.4633e-3 29.4885e-3
57.4294e-3 -8.96998e-3 211.063e-3
64.2275e-3 -14.4109e-3 212.192e-3
59.8927e-3 -12.6032e-3 202.125e-3
43.6225e-3 -15.5268e-3 103.384e-3
46.4367e-3 -17.2336e-3 153.39e-3
46.4557e-3 -18.6323e-3 105.22e-3
46.5028e-3 -16.7368e-3 95.9873e-3
85.3408e-3 -5.10298e-3 26.4051e-3
59.4057e-3 -16.7741e-3 187.132e-3
56.7278e-3 -11.5877e-3 196.05e-3
64.2427e-3 -15.8102e-3 204.657e-3
86.9608e-3 -78.3209e-3 217.184e-3
66.5898e-3 -15.7692e-3 224.057e-3
52.9113e-3 -5.90708e-3 210.352e-3
-58.9839e-3 -0.955613e-3 29.4234e-3
-38.4224e-3 -11.2911e-3 204.126e-3
-62.5032e-3 -2.29155e-3 26.1713e-3
-65.0231e-3 -5.16994e-3 27.5389e-3
-61.738e-3 -4.85733e-3 30.8298e-3
-60.885e-3 -0.821164e-3 22.2453e-3
-42.4741e-3 -15.7296e-3 202.213e-3
-36.804e-3 -15.2536e-3 185.736e-3
-40.1317e-3 -2.10112e-3 51.4871e-3
8.98816e-3 -3.1238e-3 103.35e-3
-11.6867e-3 -4.45062e-3 95.4479e-3
7.45577e-3 -2.3678e-3 99.4498e-3
5.33589e-3 -3.765e-3 105.336e-3
-24.3428e-3 -6.89094e-3 85.835e-3
-22.3463e-3 -4.21558e-3 81.0604e-3
37.903e-3 -1.57056e-3 191.779e-3
44.4685e-3 -0.322144e-3 236.812e-3
49.0695e-3 -15.1047e-3 81.2281e-3
25.1437e-3 -1.02977e-3 86.8324e-3
32.8771e-3 1.76999e-3 245.807e-3
-31.829e-3 -9.28461e-3 78.6518e-3
55.5966e-3 -7.81034e-3 55.3722e-3
59.9786e-3 -12.1115e-3 54.2385e-3
43.593e-3 -0.522741e-3 208.95e-3
23.3359e-3 0.545887e-3 255.685e-3
16.7907e-3 0.938803e-3 256.806e-3
12.1395e-3 -15.5108e-3 280.52e-3
-14.9686e-3 -2.47629e-3 253.339e-3
-20.9667e-3 -5.26846e-3 253.099e-3
7.98861e-3 -12.9256e-3 277.926e-3
7.79254e-3 -15.9747e-3 280.852e-3
-54.7302e-3 -53.5321e-3 257.394e-3
-55.9764e-3 -52.0493e-3 253.777e-3
7.50649e-3 -19.1886e-3 283.697e-3
14.1893e-3 -18.587e-3 283.622e-3
-53.4624e-3 -43.4713e-3 254.249e-3
-54.864e-3 -47.2171e-3 253.671e-3
-56.9541e-3 -57.4291e-3 253.881e-3
-22.9971e-3 -4.86853e-3 249.581e-3
-23.1968e-3 -3.59528e-3 245.768e-3
-15.2717e-3 0.455886e-3 244.877e-3
-2.98798e-3 -16.5391e-3 279.945e-3
12.1489e-3 -12.4936e-3 277.601e-3
-5.64492e-3 -13.7089e-3 276.47e-3
-13.1128e-3 -3.6902e-3 258.191e-3
86.9725e-3 -75.7187e-3 228.068e-3
-32.5854e-3 -11.5407e-3 82.621e-3
-35.4661e-3 -9.01172e-3 71.0058e-3
19.6128e-3 -3.58801e-3 102.967e-3
-28.8024e-3 -3.10053e-3 212.52e-3
28.981e-3 1.23009e-3 250.667e-3
-55.4935e-3 -41.1085e-3 245.902e-3
-53.7347e-3 -58.012e-3 261.202e-3
86.7988e-3 -75.5876e-3 232.896e-3
66.2008e-3 -15.7688e-3 232.179e-3
63.0465e-3 -36.7347e-3 72.6139e-3
-48.3402e-3 -65.0562e-3 68.995e-3
-48.5726e-3 -59.5542e-3 74.5687e-3
58.6302e-3 -30.6405e-3 81.0554e-3
1.40368e-3 -2.52998e-3 97.362e-3
4.90241e-3 -1.66032e-3 95.5678e-3
0.536973e-3 -0.285795e-3 178.006e-3
3.65341e-3 -3.15482e-3 101.35e-3
5.29994e-3 -0.449975e-3 175.953e-3
55.0824e-3 -24.4731e-3 82.599e-3
51.9799e-3 -19.6483e-3 82.849e-3
37.6588e-3 0.713938e-3 244.551e-3
64.3234e-3 -14.3223e-3 236.475e-3
44.5571e-3 -1.11916e-3 241.244e-3
60.8591e-3 -10.5558e-3 231.094e-3
27.0331e-3 -1.62587e-3 178.413e-3
64.4524e-3 -11.7001e-3 47.9567e-3
55.9932e-3 -97.3281e-3 22.2602e-3
49.9992e-3 -2.64042e-3 232.139e-3
44.9047e-3 0.028008e-3 232.462e-3
55.0372e-3 -5.86973e-3 231.726e-3
49.3249e-3 -2.65629e-3 236.372e-3
-49.4051e-3 -48.125e-3 73.8302e-3
-8.63243e-3 -1.28184e-3 86.5768e-3
2.16353e-3 0.465893e-3 258.179e-3
-48.5252e-3 -15.3131e-3 55.8251e-3
-47.3691e-3 -17.7119e-3 59.9622e-3
-44.2414e-3 -8.10684e-3 54.5233e-3
-51.3196e-3 -45.5947e-3 66.3961e-3
-49.655e-3 -39.9638e-3 71.1316e-3
6.63933e-3 0.824008e-3 258.134e-3
9.32675e-3 -0.981145e-3 261.882e-3
4.93401e-3 -1.20113e-3 261.974e-3
-2.97965e-3 -0.795537e-3 258.989e-3
23.4917e-3 -1.01866e-3 259.407e-3
-0.804285e-3 -12.7275e-3 276.757e-3
8.10844e-3 -10.0138e-3 274.933e-3
3.54295e-3 -3.53053e-3 265.784e-3
-46.5392e-3 -22.409e-3 66.414e-3
-31.4375e-3 -3.89948e-3 66.8473e-3
-53.3322e-3 -42.782e-3 60.4486e-3
-40.6948e-3 -10.526e-3 63.4595e-3
22.0638e-3 -1.22862e-3 90.6509e-3
18.4071e-3 -2.75885e-3 99.0159e-3
20.9743e-3 -1.50968e-3 175.994e-3
87.653e-3 -7.55637e-3 22.1653e-3
85.1807e-3 -4.99996e-3 22.2443e-3
82.6382e-3 -2.5296e-3 22.2699e-3
80.0497e-3 -0.12361e-3 22.4505e-3
88.1338e-3 -65.2366e-3 22.3212e-3
90.3935e-3 -61.4445e-3 22.3579e-3
85.5859e-3 -68.8237e-3 22.2457e-3
98.8576e-3 -38.9549e-3 22.2052e-3
77.7451e-3 -6.60661e-3 32.7995e-3
97.0958e-3 -47.9131e-3 22.2563e-3
84.0017e-3 -32.7964e-3 38.5881e-3
82.7266e-3 -2.58252e-3 24.6393e-3
-51.4021e-3 -17.987e-3 53.5531e-3
-51.0779e-3 -41.6184e-3 67.076e-3
-47.6818e-3 -28.1646e-3 69.3687e-3
-49.5884e-3 -52.381e-3 72.178e-3
-47.808e-3 -36.6349e-3 75.7922e-3
-48.7471e-3 -54.976e-3 76.59e-3
12.5666e-3 0.4286e-3 259.458e-3
17.8417e-3 -0.683122e-3 260.372e-3
6.16765e-3 -5.9165e-3 119.272e-3
3.93923e-3 -5.55829e-3 115.28e-3
4.86186e-3 -4.54713e-3 109.256e-3
11.1724e-3 -3.88466e-3 107.227e-3
8.7631e-3 -4.62995e-3 111.243e-3
10.2525e-3 -0.250292e-3 176.497e-3
8.74142e-3 -1.81153e-3 171.596e-3
8.69932e-3 -5.27719e-3 115.221e-3
13.2794e-3 -5.30423e-3 115.079e-3
13.1842e-3 -4.64884e-3 111.108e-3
9.60795e-3 -6.639e-3 127.287e-3
6.21466e-3 -6.33427e-3 123.313e-3
2.03041e-3 -6.24668e-3 119.298e-3
12.9264e-3 -6.38072e-3 123.103e-3
6.60117e-3 -7.09486e-3 135.569e-3
15.3229e-3 -0.778711e-3 174.986e-3
1.80434e-3 -1.86026e-3 173.271e-3
42.8247e-3 -3.77492e-3 192.389e-3
42.7617e-3 -1.43321e-3 246.025e-3
48.4457e-3 -2.88997e-3 240.782e-3
49.2532e-3 -4.32949e-3 245.047e-3
57.6965e-3 -8.82237e-3 239.27e-3
58.9329e-3 -9.22215e-3 235.115e-3
-55.1118e-3 -41.4046e-3 56.1164e-3
16.4396e-3 -14.4154e-3 279.483e-3
29.8372e-3 -1.70875e-3 258.144e-3
30.371e-3 -0.287062e-3 254.247e-3
18.4899e-3 -17.8128e-3 282.651e-3
28.664e-3 -3.19861e-3 262.09e-3
6.69881e-3 -26.7878e-3 289.431e-3
84.7578e-3 -53.6257e-3 241.942e-3
67.1945e-3 -17.2031e-3 236e-3
61.6641e-3 -12.0557e-3 238.456e-3
35.8126e-3 0.034906e-3 249.051e-3
4.44936e-3 -0.7036e-3 91.6944e-3
64.7842e-3 -15.4391e-3 240.345e-3
-45.5377e-3 -4.44382e-3 47.9206e-3
-1.84064e-3 -6.4878e-3 116.939e-3
-0.070715e-3 -5.70028e-3 113.036e-3
0.133832e-3 -5.09079e-3 109.073e-3
1.12699e-3 -7.097e-3 127.403e-3
-1.46113e-3 -7.03161e-3 122.067e-3
-5.64793e-3 -3.87081e-3 98.5247e-3
-3.40951e-3 -1.25399e-3 177.512e-3
-29.4469e-3 -3.29373e-3 216.494e-3
62.7827e-3 -19.8541e-3 187.587e-3
63.3625e-3 -17.6084e-3 195.16e-3
70.629e-3 -20.2297e-3 217.122e-3
69.1702e-3 -19.8459e-3 209.047e-3
67.7666e-3 -21.8267e-3 196.487e-3
56.3011e-3 -14.2571e-3 186.726e-3
58.4268e-3 -18.8906e-3 179.537e-3
61.9958e-3 -22.3491e-3 179.982e-3
60.2189e-3 -23.1268e-3 174.106e-3
49.5376e-3 -23.5396e-3 127.79e-3
81.1898e-3 -5.50578e-3 29.9039e-3
26.4305e-3 -3.52293e-3 94.3982e-3
29.018e-3 -2.1346e-3 86.3991e-3
62.2349e-3 -37.7599e-3 76.5903e-3
58.366e-3 -31.7119e-3 84.9222e-3
38.0375e-3 -4.01813e-3 184.521e-3
31.071e-3 -3.06726e-3 177.884e-3
27.0126e-3 -6.26072e-3 106.075e-3
20.579e-3 -5.234e-3 110.93e-3
30.9e-3 -7.5049e-3 106.658e-3
-61.6508e-3 -1.54696e-3 22.1619e-3
45.8859e-3 -3.46558e-3 200.117e-3
-50.1805e-3 -44.9606e-3 70.4377e-3
-48.3379e-3 -34.2246e-3 72.2698e-3
36.629e-3 -4.21905e-3 81.5613e-3
56.9325e-3 -13.9494e-3 256.03e-3
57.4289e-3 -16.6407e-3 260.002e-3
61.5437e-3 -19.4844e-3 258.332e-3
59.1534e-3 -20.5207e-3 263.337e-3
66.0637e-3 -17.685e-3 244.025e-3
68.0932e-3 -18.8402e-3 239.783e-3
35.3944e-3 -1.14227e-3 253.071e-3
16.924e-3 -21.3883e-3 285.787e-3
62.0932e-3 -23.5264e-3 263.246e-3
56.9705e-3 -11.9754e-3 251.837e-3
57.7441e-3 -92.5697e-3 35.2339e-3
63.1859e-3 -13.7756e-3 51.6306e-3
-47.2365e-3 -21.1756e-3 203.439e-3
-47.9822e-3 -23.1919e-3 199.676e-3
18.3486e-3 -4.22477e-3 107.078e-3
-1.66805e-3 -7.83763e-3 133.871e-3
36.7922e-3 -6.06071e-3 177.089e-3
-9.85327e-3 -2.28584e-3 179.164e-3
10.3785e-3 -4.74737e-3 268.351e-3
14.6509e-3 -2.45457e-3 264.436e-3
5.96422e-3 -5.16908e-3 268.669e-3
15.1076e-3 -10.0294e-3 275.014e-3
7.6036e-3 -2.83187e-3 265.188e-3
-48.5593e-3 -46.1406e-3 78.1018e-3
-47.2657e-3 -38.8366e-3 79.9389e-3
-47.5073e-3 -43.2795e-3 82.2629e-3
-49.1772e-3 -44.1257e-3 74.5141e-3
-48.3707e-3 -51.2358e-3 80.4701e-3
-47.8418e-3 -65.3892e-3 73.24e-3
47.4593e-3 -15.6625e-3 88.614e-3
46.8727e-3 -20.116e-3 112.679e-3
43.9997e-3 -17.1537e-3 110.795e-3
50.5577e-3 -24.1721e-3 112.722e-3
49.6344e-3 -20.7191e-3 97.7535e-3
-46.5646e-3 -32.1956e-3 76.5483e-3
-69.6789e-3 -62.5329e-3 22.2597e-3
-70.4657e-3 -61.4465e-3 22.0812e-3
-64.1058e-3 -3.83732e-3 22.2117e-3
-67.5569e-3 -7.45584e-3 22.0015e-3
-63.9244e-3 -15.8569e-3 37.478e-3
-64.4426e-3 -28.9282e-3 41.7908e-3
-66.9548e-3 -32.9733e-3 39.4059e-3
-73.7566e-3 -55.7569e-3 21.9999e-3
-77.1775e-3 -46.1669e-3 22.0525e-3
-76.7729e-3 -21.4645e-3 22.0521e-3
-74.6151e-3 -53.7218e-3 22.0477e-3
-78.8281e-3 -34.1556e-3 22.1413e-3
-67.6237e-3 -45.1446e-3 37.2417e-3
-65.606e-3 -49.7108e-3 38.0904e-3
-66.5005e-3 -25.1026e-3 38.7943e-3
-64.2982e-3 -19.9221e-3 39.3394e-3
-65.5087e-3 -13.2472e-3 34.2099e-3
-35.7512e-3 -11.1529e-3 74.9519e-3
16.7262e-3 -1.652e-3 95.224e-3
-43.3457e-3 -5.10975e-3 51.7929e-3
-59.974e-3 -34.7873e-3 47.5051e-3
55.3941e-3 -8.01975e-3 243.857e-3
52.5923e-3 -7.52809e-3 248.751e-3
40.3031e-3 -1.97775e-3 251.047e-3
44.6928e-3 -3.56605e-3 250.353e-3
53.5062e-3 -5.79031e-3 240.037e-3
56.2907e-3 -9.90107e-3 247.834e-3
59.6493e-3 -11.1724e-3 242.865e-3
-7.92558e-3 -2.04331e-3 258.638e-3
-2.45732e-3 -2.52604e-3 262.698e-3
-6.16699e-3 -2.90631e-3 174.411e-3
-6.87873e-3 -7.74802e-3 118.963e-3
-10.042e-3 -4.9836e-3 99.2743e-3
-7.50858e-3 -3.32502e-3 94.7172e-3
-11.4053e-3 -6.39887e-3 103.648e-3
-6.5203e-3 -5.80678e-3 106.842e-3
-8.94077e-3 -8.72487e-3 123.289e-3
-4.46708e-3 -6.0751e-3 110.558e-3
-6.52473e-3 -8.60147e-3 128.715e-3
19.4018e-3 -2.50412e-3 263.756e-3
53.4797e-3 -23.7629e-3 88.3015e-3
-35.9458e-3 -17.0877e-3 178.426e-3
-35.3958e-3 -13.0813e-3 79.8608e-3
-38.831e-3 -18.2704e-3 182.895e-3
-38.114e-3 -20.3009e-3 175.694e-3
-32.7492e-3 -15.3771e-3 175.38e-3
-39.5435e-3 -6.57794e-3 59.4484e-3
-47.5031e-3 -10.04e-3 52.0519e-3
-45.4929e-3 -23.4064e-3 70.1766e-3
-28.4324e-3 -4.52743e-3 72.7734e-3
-46.7855e-3 -29.467e-3 73.0796e-3
-43.5923e-3 -22.4957e-3 74.2633e-3
-42.8334e-3 -19.1357e-3 71.4844e-3
-44.0907e-3 -18.588e-3 67.631e-3
-43.8723e-3 -20.8929e-3 191.041e-3
-3.33421e-3 -7.76084e-3 126.311e-3
-6.77456e-3 -7.2611e-3 114.968e-3
-4.89037e-3 -8.53034e-3 136.595e-3
-10.6925e-3 -3.79607e-3 175.465e-3
-2.68811e-3 -8.11035e-3 140.536e-3
-48.5947e-3 -23.0016e-3 62.8361e-3
-41.2148e-3 -14.3569e-3 68.3205e-3
26.3108e-3 -2.83235e-3 174.501e-3
19.3895e-3 -6.32572e-3 118.966e-3
14.3513e-3 -5.96929e-3 119.017e-3
17.5723e-3 -7.32097e-3 145.733e-3
19.1269e-3 -6.81734e-3 122.935e-3
24.4104e-3 -5.62863e-3 164.005e-3
16.1935e-3 -2.32096e-3 170.71e-3
22.9484e-3 -5.21191e-3 106.498e-3
18.3064e-3 -5.71363e-3 114.814e-3
24.167e-3 -8.09133e-3 122.279e-3
21.3329e-3 -8.4829e-3 138.897e-3
13.6165e-3 -6.81379e-3 127.119e-3
20.0338e-3 -6.63757e-3 157.01e-3
21.9433e-3 -3.0642e-3 172.069e-3
-41.1459e-3 -16.5948e-3 194.625e-3
50.4237e-3 -19.8234e-3 90.3141e-3
46.8835e-3 -6.25418e-3 254.505e-3
43.0257e-3 -4.70388e-3 255.294e-3
53.569e-3 -9.78602e-3 252.831e-3
61.3696e-3 -13.6623e-3 246.413e-3
53.0562e-3 -11.5171e-3 257.313e-3
48.5183e-3 -5.28034e-3 249.643e-3
48.6364e-3 -9.22316e-3 258.58e-3
35.1657e-3 -2.55566e-3 256.932e-3
-48.2153e-3 -56.3176e-3 80.9252e-3
-47.8844e-3 -60.9526e-3 80.1227e-3
60.2498e-3 -35.9058e-3 84.1996e-3
-47.9296e-3 -53.5721e-3 83.9435e-3
-47.5127e-3 -65.6084e-3 77.2538e-3
-71.8083e-3 -43.2862e-3 33.5632e-3
-47.9318e-3 -47.5855e-3 82.4293e-3
-47.6385e-3 -57.3803e-3 87.1131e-3
79.4786e-3 -11.2143e-3 34.4405e-3
-58.5667e-3 -47.8513e-3 193.842e-3
